date,open,high,low,close,volume_BTC,volume_EUR
2021-02-23 11:00:00,39246.67000000,39880.00000000,37050.00000000,38260.39000000,1019.19643000,38980943.85759205
2021-02-23 10:00:00,39828.17000000,40600.00000000,38450.67000000,39236.25000000,701.71521900,27707041.67576731
2021-02-23 09:00:00,38306.49000000,40338.48000000,37000.00000000,39828.17000000,1404.41303100,54809740.32475866
2021-02-23 08:00:00,40840.45000000,41113.71000000,38306.48000000,38306.49000000,1145.56902600,45439721.94652905
2021-02-23 07:00:00,40755.94000000,41545.91000000,40592.90000000,40852.97000000,446.32164200,18342297.11050199
2021-02-23 06:00:00,41271.62000000,42263.56000000,40732.88000000,40758.47000000,394.01339100,16336960.76623661
2021-02-23 05:00:00,41864.00000000,41873.79000000,40100.00000000,41266.10000000,635.96429100,26049447.39143167
2021-02-23 04:00:00,42795.25000000,43109.98000000,40923.32000000,41868.71000000,383.90346400,16132307.93951265
2021-02-23 03:00:00,42265.43000000,43276.13000000,42208.64000000,42783.59000000,251.92787700,10774214.00070444
2021-02-23 02:00:00,43282.38000000,43571.31000000,42005.95000000,42235.68000000,244.57475000,10474782.08958829
2021-02-23 01:00:00,44026.02000000,44417.86000000,43077.02000000,43282.39000000,138.06189400,6021062.75103614
2021-02-23 00:00:00,44613.96000000,44690.11000000,43766.88000000,44026.02000000,148.13734400,6533203.38946517
2021-02-22 23:00:00,44705.09000000,44830.97000000,44011.65000000,44631.17000000,190.91004500,8484415.36371825
2021-02-22 22:00:00,45465.52000000,45542.18000000,44478.86000000,44705.08000000,218.69680700,9832805.62970808
2021-02-22 21:00:00,44603.68000000,45474.83000000,44493.16000000,45465.52000000,256.94638700,11562343.56849066
2021-02-22 20:00:00,44331.93000000,45000.00000000,44240.00000000,44603.77000000,327.25288000,14648137.97087945
2021-02-22 19:00:00,43937.95000000,44416.03000000,43736.18000000,44354.79000000,270.22030300,11928817.66098093
2021-02-22 18:00:00,43059.73000000,44123.72000000,42595.93000000,43923.75000000,449.95608800,19514998.05465887
2021-02-22 17:00:00,44044.80000000,44115.79000000,42953.74000000,43059.73000000,343.12439200,14948493.75573469
2021-02-22 16:00:00,44154.86000000,44547.46000000,43724.13000000,44044.80000000,377.10914300,16663271.69670351
2021-02-22 15:00:00,44656.95000000,45197.00000000,43542.37000000,44155.85000000,891.77633200,39476508.97716224
2021-02-22 14:00:00,42770.82000000,44756.61000000,39080.27000000,44656.95000000,1740.05664700,73532256.65121875
2021-02-22 13:00:00,44290.22000000,44496.38000000,42761.85000000,42769.16000000,513.71574300,22392367.89593228
2021-02-22 12:00:00,44975.96000000,45079.89000000,43380.00000000,44286.11000000,677.40814000,29924266.48641775
2021-02-22 11:00:00,45362.96000000,45704.03000000,44953.73000000,44975.96000000,292.43742300,13253184.78889818
2021-02-22 10:00:00,45200.00000000,45551.25000000,44128.56000000,45362.97000000,553.89218000,24905456.98777560
2021-02-22 09:00:00,45903.13000000,46106.48000000,44911.99000000,45200.00000000,321.19828200,14642140.32185757
2021-02-22 08:00:00,46716.77000000,46867.48000000,45850.00000000,45897.49000000,177.87102600,8240733.18835656
2021-02-22 07:00:00,46362.57000000,46800.00000000,46080.01000000,46718.50000000,144.84077300,6735070.53809777
2021-02-22 06:00:00,46210.07000000,46632.50000000,46063.12000000,46362.58000000,101.41015400,4711865.30253898
2021-02-22 05:00:00,46183.94000000,46700.00000000,46041.00000000,46210.07000000,101.21763300,4690974.07480284
2021-02-22 04:00:00,46245.13000000,46531.10000000,45593.27000000,46186.23000000,188.83396000,8693907.70120645
2021-02-22 03:00:00,47050.00000000,47207.72000000,46157.74000000,46244.23000000,114.47765100,5333107.76316116
2021-02-22 02:00:00,47059.16000000,47385.63000000,46507.21000000,47054.91000000,131.51181200,6169171.60490306
2021-02-22 01:00:00,46546.62000000,47166.32000000,46395.83000000,47056.81000000,127.75326700,5984041.11286624
2021-02-22 00:00:00,47427.42000000,47502.64000000,46546.43000000,46546.44000000,181.19135900,8506781.85792428
2021-02-21 23:00:00,47406.75000000,47600.00000000,47220.05000000,47427.42000000,79.12705100,3753752.81026730
2021-02-21 22:00:00,47424.56000000,47645.69000000,47113.55000000,47416.76000000,142.09094000,6732258.55669094
2021-02-21 21:00:00,47723.06000000,47918.16000000,47340.01000000,47425.26000000,139.81735700,6659488.53254926
2021-02-21 20:00:00,47946.26000000,48200.99000000,47550.00000000,47716.72000000,175.22931000,8392576.51491620
2021-02-21 19:00:00,48028.20000000,48143.46000000,47800.00000000,47944.51000000,137.21371600,6585250.90758687
2021-02-21 18:00:00,47513.76000000,48106.13000000,47420.35000000,48026.04000000,179.05449900,8553464.00605550
2021-02-21 17:00:00,47701.54000000,47701.55000000,47402.45000000,47511.38000000,103.54370500,4926083.86193165
2021-02-21 16:00:00,47359.59000000,47737.94000000,47141.10000000,47701.55000000,129.60628500,6152655.56226666
2021-02-21 15:00:00,47393.18000000,47500.00000000,47230.64000000,47359.59000000,109.25897100,5176812.30910221
2021-02-21 14:00:00,47221.16000000,47434.75000000,46916.29000000,47392.98000000,139.93642700,6607649.52404209
2021-02-21 13:00:00,47036.81000000,47281.12000000,47034.22000000,47218.36000000,69.15270200,3262150.69920557
2021-02-21 12:00:00,47280.96000000,47473.01000000,46800.00000000,47033.67000000,135.61601900,6398077.78082802
2021-02-21 11:00:00,47538.26000000,47538.26000000,47231.05000000,47277.65000000,126.41360600,5987629.68578534
2021-02-21 10:00:00,47041.56000000,47771.67000000,46936.52000000,47538.26000000,279.24331300,13250403.51861614
2021-02-21 09:00:00,46754.92000000,47070.16000000,46665.89000000,47038.04000000,88.44217300,4139741.12236896
2021-02-21 08:00:00,46389.11000000,46864.49000000,46200.03000000,46752.94000000,102.33953600,4763172.09653039
2021-02-21 07:00:00,46691.12000000,46771.29000000,46280.09000000,46389.11000000,83.88148900,3900595.96688592
2021-02-21 06:00:00,46709.35000000,46760.00000000,46500.00000000,46691.11000000,40.90793700,1908431.45617290
2021-02-21 05:00:00,46817.61000000,47013.27000000,46694.33000000,46705.30000000,41.45287600,1942596.22195759
2021-02-21 04:00:00,46644.93000000,46842.04000000,46343.22000000,46816.89000000,42.68983600,1987890.65728218
2021-02-21 03:00:00,46514.44000000,46966.86000000,46510.10000000,46644.93000000,36.26719200,1695816.91801699
2021-02-21 02:00:00,46599.99000000,46822.49000000,46495.80000000,46510.73000000,59.37794400,2770913.95015912
2021-02-21 01:00:00,46177.70000000,46600.00000000,46087.61000000,46597.71000000,62.65770900,2902027.27717101
2021-02-21 00:00:00,46198.79000000,46352.12000000,45907.32000000,46174.98000000,124.30891000,5734371.69006827
2021-02-20 23:00:00,45751.60000000,46445.06000000,45706.73000000,46198.78000000,235.15251800,10833321.71450754
2021-02-20 22:00:00,46529.82000000,46543.00000000,44358.00000000,45738.55000000,445.34448500,20291714.30962902
2021-02-20 21:00:00,46801.39000000,46882.61000000,46400.00000000,46540.12000000,135.42612600,6320810.79977538
2021-02-20 20:00:00,46956.33000000,47082.05000000,46681.56000000,46795.05000000,140.91407700,6601494.84866665
2021-02-20 19:00:00,46960.81000000,47051.28000000,46652.56000000,46957.48000000,115.28419400,5398883.83831219
2021-02-20 18:00:00,46962.60000000,47041.93000000,46737.03000000,46960.80000000,83.10866000,3898436.50749359
2021-02-20 17:00:00,46790.02000000,47285.00000000,46765.01000000,46962.60000000,156.87090800,7379180.43435307
2021-02-20 16:00:00,46283.31000000,46974.21000000,46283.31000000,46780.64000000,138.44729900,6456281.64588827
2021-02-20 15:00:00,46491.08000000,46900.00000000,46030.89000000,46282.31000000,255.76522800,11875438.99081859
2021-02-20 14:00:00,47253.65000000,47371.83000000,46351.33000000,46483.46000000,209.48796000,9839711.47300312
2021-02-20 13:00:00,47276.86000000,47449.37000000,46933.82000000,47253.13000000,168.77088100,7968746.39017035
2021-02-20 12:00:00,46580.54000000,47500.00000000,46510.89000000,47278.61000000,275.29801100,12966620.26947069
2021-02-20 11:00:00,46160.22000000,46589.13000000,46078.49000000,46582.87000000,103.21632900,4771899.83464090
2021-02-20 10:00:00,45663.18000000,46163.00000000,45625.95000000,46160.22000000,117.98497700,5418833.41618696
2021-02-20 09:00:00,45573.81000000,45843.14000000,45434.03000000,45663.18000000,105.21556000,4805516.34698418
2021-02-20 08:00:00,45545.54000000,45921.07000000,45528.66000000,45576.09000000,100.93459700,4616149.45785031
2021-02-20 07:00:00,46055.01000000,46083.16000000,45520.73000000,45545.63000000,122.83807500,5626612.25277560
2021-02-20 06:00:00,45770.65000000,46058.05000000,45705.95000000,46055.01000000,65.70296000,3016683.94066115
2021-02-20 05:00:00,45800.10000000,45891.15000000,45668.10000000,45770.08000000,51.64036300,2363404.39622201
2021-02-20 04:00:00,45806.33000000,46079.84000000,45668.30000000,45800.11000000,60.01644600,2752707.68949110
2021-02-20 03:00:00,46212.04000000,46286.55000000,45700.67000000,45801.31000000,60.23296200,2769927.76107714
2021-02-20 02:00:00,46230.43000000,46417.38000000,46079.30000000,46199.24000000,72.37152800,3348501.49353491
2021-02-20 01:00:00,46405.54000000,46707.02000000,46100.00000000,46229.20000000,127.40838600,5911933.88804857
2021-02-20 00:00:00,46194.34000000,46651.68000000,45725.29000000,46398.24000000,232.49291300,10748064.39997148
2021-02-19 23:00:00,45851.88000000,46217.47000000,45780.00000000,46194.34000000,118.23496700,5443579.57518926
2021-02-19 22:00:00,45928.65000000,46100.69000000,45510.87000000,45842.42000000,162.89137900,7464216.23305379
2021-02-19 21:00:00,45806.96000000,46582.06000000,45766.07000000,45928.65000000,357.97225000,16532567.36589577
2021-02-19 20:00:00,45497.95000000,46066.03000000,45335.66000000,45804.36000000,232.55048800,10624758.20999937
2021-02-19 19:00:00,45729.91000000,46000.00000000,45122.63000000,45484.00000000,275.04202900,12516186.76602010
2021-02-19 18:00:00,45172.04000000,45776.61000000,45011.61000000,45729.92000000,188.93538300,8577568.72228096
2021-02-19 17:00:00,44860.50000000,45172.24000000,44627.04000000,45171.24000000,152.61270500,6861209.48944409
2021-02-19 16:00:00,44453.61000000,45294.11000000,44188.03000000,44837.72000000,425.16132400,19033558.48439950
2021-02-19 15:00:00,43665.18000000,44468.86000000,43620.07000000,44464.95000000,312.58741300,13772182.63699707
2021-02-19 14:00:00,43574.62000000,43951.00000000,43500.00000000,43665.18000000,271.81079800,11884924.49267718
2021-02-19 13:00:00,43348.86000000,43579.88000000,43184.14000000,43574.62000000,183.16109400,7952892.79050796
2021-02-19 12:00:00,43472.32000000,43481.00000000,43327.11000000,43342.47000000,157.74479100,6846259.39151148
2021-02-19 11:00:00,43474.57000000,43593.30000000,43302.09000000,43464.77000000,136.58424600,5939608.41187373
2021-02-19 10:00:00,43484.25000000,43690.00000000,43435.40000000,43474.57000000,180.41939000,7860981.27964271
2021-02-19 09:00:00,43172.26000000,43691.31000000,43162.87000000,43484.25000000,371.82676600,16165130.54661692
2021-02-19 08:00:00,42829.47000000,43200.00000000,42825.73000000,43167.62000000,128.49730100,5520103.31706478
2021-02-19 07:00:00,42866.77000000,42987.00000000,42800.39000000,42827.32000000,117.35738600,5031296.30599122
2021-02-19 06:00:00,42738.71000000,42946.36000000,42718.11000000,42866.77000000,101.58564800,4350391.80092161
2021-02-19 05:00:00,42427.40000000,42780.30000000,42427.40000000,42739.56000000,98.55457600,4200988.08138139
2021-02-19 04:00:00,42503.60000000,42710.77000000,42237.88000000,42425.34000000,88.58181300,3761229.05325916
2021-02-19 03:00:00,42533.16000000,42726.86000000,42479.74000000,42503.58000000,79.84836600,3401787.58965533
2021-02-19 02:00:00,42575.22000000,42587.11000000,42156.85000000,42533.93000000,193.16984000,8189518.04522778
2021-02-19 01:00:00,42662.01000000,42869.33000000,42450.00000000,42579.82000000,108.93118200,4644469.31552671
2021-02-19 00:00:00,42796.05000000,43037.67000000,42629.30000000,42662.01000000,102.82247700,4407357.85763871
2021-02-18 23:00:00,43003.43000000,43058.78000000,42738.75000000,42796.05000000,100.43036100,4305953.16648209
2021-02-18 22:00:00,43143.87000000,43174.99000000,42839.00000000,43003.44000000,105.02246300,4516543.98950286
2021-02-18 21:00:00,43185.00000000,43283.31000000,43021.74000000,43143.87000000,101.09909400,4363522.78708075
2021-02-18 20:00:00,42916.61000000,43185.00000000,42744.50000000,43184.99000000,123.08067600,5295617.57642336
2021-02-18 19:00:00,42987.13000000,43122.00000000,42852.84000000,42916.62000000,113.44463800,4879523.56945459
2021-02-18 18:00:00,42968.06000000,43241.37000000,42916.18000000,42983.70000000,124.88651200,5380178.46140885
2021-02-18 17:00:00,43208.25000000,43209.15000000,42920.00000000,42968.05000000,136.76476400,5888060.26061808
2021-02-18 16:00:00,42790.48000000,43214.40000000,42698.77000000,43208.25000000,137.86184800,5930281.04759816
2021-02-18 15:00:00,43343.56000000,43363.39000000,42686.44000000,42791.62000000,214.21294000,9195005.85350551
2021-02-18 14:00:00,42944.14000000,43363.39000000,42823.30000000,43343.56000000,172.86415000,7450531.70047578
2021-02-18 13:00:00,42738.24000000,43128.00000000,42590.49000000,42944.88000000,150.30487400,6441879.26790089
2021-02-18 12:00:00,42691.66000000,42856.22000000,42330.00000000,42755.92000000,238.35028100,10152891.72085039
2021-02-18 11:00:00,42922.39000000,42980.25000000,42500.00000000,42689.41000000,220.74906300,9435342.46122883
2021-02-18 10:00:00,43061.78000000,43210.00000000,42866.38000000,42924.94000000,126.36035600,5439756.69825839
2021-02-18 09:00:00,42977.73000000,43175.60000000,42798.24000000,43063.58000000,165.45885300,7114093.31425655
2021-02-18 08:00:00,43172.80000000,43369.61000000,42873.06000000,42980.88000000,212.73869600,9164780.01636998
2021-02-18 07:00:00,43181.06000000,43253.95000000,42674.68000000,43177.69000000,264.98747100,11381167.91147981
2021-02-18 06:00:00,43384.23000000,43431.00000000,43161.57000000,43181.08000000,86.47112200,3742402.43945582
2021-02-18 05:00:00,43385.01000000,43480.51000000,43270.05000000,43384.24000000,63.27050200,2744038.44737358
2021-02-18 04:00:00,43261.29000000,43399.00000000,43012.05000000,43386.55000000,62.12280600,2682536.91662511
2021-02-18 03:00:00,43475.13000000,43549.92000000,43204.30000000,43260.29000000,54.95659200,2384051.32039805
2021-02-18 02:00:00,43312.88000000,43486.12000000,43181.95000000,43477.09000000,52.91068700,2293191.55587842
2021-02-18 01:00:00,43446.00000000,43509.99000000,43239.54000000,43312.88000000,62.88019300,2726111.13571685
2021-02-18 00:00:00,43377.07000000,43673.99000000,43372.00000000,43448.35000000,96.47536400,4200117.13333455
2021-02-17 23:00:00,43366.53000000,43600.69000000,43247.34000000,43377.06000000,94.19469700,4090083.02901798
2021-02-17 22:00:00,43594.36000000,43611.61000000,43259.05000000,43367.10000000,115.41553500,5011384.06082160
2021-02-17 21:00:00,43464.11000000,43768.58000000,43310.00000000,43598.63000000,176.15984000,7667148.71337944
2021-02-17 20:00:00,43369.99000000,43719.65000000,43200.00000000,43461.95000000,256.77426800,11163702.62021488
2021-02-17 19:00:00,42775.86000000,43538.11000000,42721.00000000,43369.99000000,293.51079300,12681466.59895588
2021-02-17 18:00:00,42690.92000000,43000.00000000,42631.08000000,42770.01000000,164.54556800,7044281.82359529
2021-02-17 17:00:00,42596.47000000,42739.97000000,42467.96000000,42690.92000000,127.65712200,5439089.27408329
2021-02-17 16:00:00,42573.19000000,42790.05000000,42270.00000000,42596.70000000,170.96503100,7262824.60607952
2021-02-17 15:00:00,42600.02000000,42872.93000000,42428.88000000,42571.89000000,190.74480500,8131121.64783636
2021-02-17 14:00:00,42538.12000000,42609.84000000,42192.71000000,42602.67000000,166.17037600,7049114.87176328
2021-02-17 13:00:00,42333.09000000,42586.99000000,42000.00000000,42540.40000000,302.78911800,12788350.73743278
2021-02-17 12:00:00,42568.06000000,42723.13000000,42143.19000000,42333.09000000,246.69974500,10476745.81168063
2021-02-17 11:00:00,42480.00000000,42878.23000000,42400.01000000,42579.43000000,187.25804800,7985102.47677883
2021-02-17 10:00:00,42728.11000000,42854.50000000,42400.00000000,42480.00000000,213.46408300,9098735.84120849
2021-02-17 09:00:00,42309.24000000,42900.00000000,42280.70000000,42724.41000000,345.13082700,14711276.89284584
2021-02-17 08:00:00,42402.12000000,42536.67000000,41958.33000000,42309.24000000,275.91270000,11642185.59908626
2021-02-17 07:00:00,41889.09000000,42500.00000000,41643.22000000,42409.03000000,344.19787400,14481312.03434430
2021-02-17 06:00:00,41220.58000000,41971.60000000,41168.21000000,41889.09000000,249.48261000,10386246.20410070
2021-02-17 05:00:00,40903.48000000,41240.00000000,40830.69000000,41214.74000000,65.22337100,2676163.67467231
2021-02-17 04:00:00,41132.70000000,41395.55000000,40731.79000000,40906.63000000,76.15091400,3128628.52850756
2021-02-17 03:00:00,41086.78000000,41156.97000000,40789.57000000,41131.33000000,78.08117700,3198718.17504536
2021-02-17 02:00:00,40820.00000000,41538.83000000,40801.32000000,41075.50000000,184.99238700,7633378.60156680
2021-02-17 01:00:00,40664.46000000,40942.12000000,40541.15000000,40825.07000000,71.79330300,2928627.82220477
2021-02-17 00:00:00,40709.91000000,41055.67000000,40616.93000000,40645.03000000,122.17554600,4998648.26510329
2021-02-16 23:00:00,40700.01000000,40857.83000000,40571.53000000,40723.10000000,110.64670300,4505845.27535731
2021-02-16 22:00:00,40258.70000000,40741.85000000,40208.83000000,40700.00000000,89.55076700,3622038.00346251
2021-02-16 21:00:00,40411.25000000,40440.97000000,40096.50000000,40258.70000000,91.64842500,3687985.32545170
2021-02-16 20:00:00,40209.79000000,40418.23000000,39934.79000000,40411.25000000,149.63781400,6008414.31201558
2021-02-16 19:00:00,40301.85000000,40417.33000000,40093.43000000,40209.98000000,120.58984800,4855183.54442835
2021-02-16 18:00:00,40016.21000000,40398.93000000,39666.01000000,40302.84000000,213.99842800,8564906.75453716
2021-02-16 17:00:00,40019.45000000,40350.00000000,39971.50000000,40021.94000000,199.43349600,8009495.97075717
2021-02-16 16:00:00,40628.88000000,40881.55000000,39939.23000000,40019.45000000,337.13640000,13625162.51577748
2021-02-16 15:00:00,40898.05000000,41023.65000000,40600.00000000,40626.84000000,170.22534200,6953020.02904332
2021-02-16 14:00:00,40596.23000000,41024.98000000,40400.00000000,40884.26000000,180.44101800,7344131.33362913
2021-02-16 13:00:00,41009.60000000,41124.04000000,40503.92000000,40574.60000000,271.88126800,11082298.29330920
2021-02-16 12:00:00,40419.07000000,41752.73000000,40003.00000000,41010.60000000,768.98944200,31487211.93699443
2021-02-16 11:00:00,40538.68000000,40577.82000000,40259.99000000,40419.06000000,119.49596700,4831310.44461813
2021-02-16 10:00:00,40752.78000000,40777.77000000,40331.48000000,40538.68000000,149.42892600,6062892.57841098
2021-02-16 09:00:00,40747.90000000,40773.90000000,40447.21000000,40752.78000000,123.64760000,5022056.60098769
2021-02-16 08:00:00,40694.66000000,40808.04000000,40450.54000000,40749.97000000,108.04772600,4390089.27651508
2021-02-16 07:00:00,40527.54000000,40773.88000000,40239.08000000,40686.96000000,134.70666700,5454042.28823352
2021-02-16 06:00:00,40610.33000000,40650.00000000,40133.00000000,40529.54000000,120.37045300,4862652.94801532
2021-02-16 05:00:00,40710.66000000,40832.75000000,40450.00000000,40612.37000000,79.68310500,3239195.19722447
2021-02-16 04:00:00,40999.99000000,41250.00000000,40473.79000000,40711.85000000,206.52535800,8445030.29822771
2021-02-16 03:00:00,40015.18000000,41000.00000000,39994.71000000,40997.94000000,324.54435800,13217472.96902734
2021-02-16 02:00:00,39905.42000000,40168.32000000,39797.47000000,40013.61000000,47.46161000,1898231.27358895
2021-02-16 01:00:00,39422.83000000,39905.19000000,39380.00000000,39902.46000000,69.15630500,2745150.03809561
2021-02-16 00:00:00,39606.38000000,39638.78000000,38910.00000000,39416.13000000,192.03419100,7541069.90775072
2021-02-15 23:00:00,39940.42000000,40064.01000000,39518.09000000,39611.09000000,86.34514500,3440373.02196068
2021-02-15 22:00:00,39841.78000000,39975.80000000,39401.29000000,39938.39000000,180.85939000,7182676.38006455
2021-02-15 21:00:00,40176.39000000,40297.42000000,39800.00000000,39850.47000000,137.92389300,5526566.16994998
2021-02-15 20:00:00,40240.68000000,40324.95000000,40100.00000000,40175.79000000,109.33905300,4399216.61774509
2021-02-15 19:00:00,40004.08000000,40299.63000000,40004.08000000,40240.68000000,119.97714000,4820177.48999192
2021-02-15 18:00:00,40093.01000000,40207.50000000,39978.02000000,40004.08000000,139.20806100,5579402.15380957
2021-02-15 17:00:00,40037.70000000,40285.96000000,39962.09000000,40100.00000000,145.83839600,5856112.48955318
2021-02-15 16:00:00,39635.08000000,40097.00000000,39635.08000000,40032.20000000,203.69608900,8131061.28061744
2021-02-15 15:00:00,39343.29000000,39671.62000000,39331.04000000,39635.07000000,166.28462000,6570903.14097055
2021-02-15 14:00:00,39655.09000000,39819.29000000,39279.53000000,39343.79000000,197.77747400,7821691.31927756
2021-02-15 13:00:00,39663.69000000,39867.00000000,39546.27000000,39654.40000000,171.40019200,6803532.53134427
2021-02-15 12:00:00,39511.67000000,39736.44000000,39253.67000000,39665.06000000,146.17341800,5766461.36441086
2021-02-15 11:00:00,39549.99000000,39662.17000000,39351.06000000,39500.02000000,194.62809900,7690989.22333112
2021-02-15 10:00:00,39290.99000000,39577.41000000,39121.99000000,39547.63000000,177.88076800,6998973.48222695
2021-02-15 09:00:00,39394.12000000,39477.35000000,39068.12000000,39290.99000000,138.66236400,5448755.03964105
2021-02-15 08:00:00,39193.19000000,39536.73000000,39036.14000000,39404.01000000,181.61865300,7135932.79445485
2021-02-15 07:00:00,38900.25000000,39286.07000000,38850.70000000,39195.14000000,178.42828700,6990755.44810328
2021-02-15 06:00:00,38690.60000000,39079.10000000,38677.61000000,38894.79000000,118.00542000,4594562.85975492
2021-02-15 05:00:00,38826.36000000,38942.58000000,38451.14000000,38700.00000000,117.43509100,4545152.15307009
2021-02-15 04:00:00,39058.80000000,39076.38000000,38322.63000000,38825.66000000,165.45008500,6400107.75514296
2021-02-15 03:00:00,38939.17000000,39215.07000000,38691.75000000,39069.84000000,163.52875200,6379100.07385408
2021-02-15 02:00:00,39837.18000000,39966.68000000,38100.00000000,38939.17000000,501.05673100,19477575.30183495
2021-02-15 01:00:00,40360.39000000,40400.00000000,39600.00000000,39837.18000000,198.31497600,7915426.39193908
2021-02-15 00:00:00,40236.11000000,40539.13000000,40115.00000000,40358.40000000,73.98918800,2984849.41580987
2021-02-14 23:00:00,40553.99000000,40627.90000000,40167.98000000,40242.22000000,99.68860900,4026020.51230565
2021-02-14 22:00:00,40435.19000000,40789.00000000,40340.04000000,40553.99000000,84.00915600,3408152.56331457
2021-02-14 21:00:00,40569.47000000,40652.38000000,40431.10000000,40435.19000000,99.20615600,4020804.35872872
2021-02-14 20:00:00,40362.40000000,40629.97000000,40280.25000000,40565.93000000,82.41730600,3338358.78172466
2021-02-14 19:00:00,40430.94000000,40536.58000000,40231.88000000,40362.40000000,142.80949700,5772679.58487387
2021-02-14 18:00:00,40308.61000000,40465.48000000,40146.91000000,40430.94000000,80.27763800,3236787.42598622
2021-02-14 17:00:00,40653.57000000,40700.52000000,40292.07000000,40310.25000000,122.07038400,4945279.51615405
2021-02-14 16:00:00,40261.83000000,40700.00000000,40153.18000000,40654.73000000,104.30155500,4218197.18874159
2021-02-14 15:00:00,40402.98000000,40562.55000000,39892.16000000,40261.83000000,180.13546800,7239584.38600655
2021-02-14 14:00:00,40391.88000000,40629.82000000,40170.00000000,40402.97000000,122.80706900,4967798.96972204
2021-02-14 13:00:00,40940.38000000,41057.09000000,40210.60000000,40389.27000000,195.31644300,7936703.34148332
2021-02-14 12:00:00,40654.94000000,41147.88000000,40633.17000000,40940.38000000,242.98010900,9941303.66282387
2021-02-14 11:00:00,40609.02000000,40732.19000000,40407.98000000,40649.96000000,175.51355900,7120670.25714356
2021-02-14 10:00:00,40654.13000000,40850.00000000,40569.02000000,40614.70000000,150.84355300,6139106.33586292
2021-02-14 09:00:00,40298.99000000,40687.62000000,40212.44000000,40654.47000000,148.44856800,6005353.61422487
2021-02-14 08:00:00,40336.01000000,40522.77000000,40051.84000000,40297.68000000,126.87578000,5116320.47161841
2021-02-14 07:00:00,40288.45000000,40536.26000000,40115.07000000,40336.02000000,112.51812100,4537190.43834855
2021-02-14 06:00:00,40407.64000000,40798.13000000,40100.00000000,40287.85000000,230.47034300,9322882.62812245
2021-02-14 05:00:00,39370.89000000,40441.17000000,39331.18000000,40407.65000000,210.99997700,8423557.18460087
2021-02-14 04:00:00,39171.39000000,39451.91000000,39129.75000000,39370.19000000,27.74253000,1089813.18427914
2021-02-14 03:00:00,39254.85000000,39339.75000000,39133.39000000,39171.39000000,21.25905600,834836.62964605
2021-02-14 02:00:00,39297.13000000,39414.92000000,39178.22000000,39250.98000000,43.12973100,1695256.83664491
2021-02-14 01:00:00,39411.75000000,39494.21000000,39109.99000000,39291.15000000,75.13605700,2954510.92873476
2021-02-14 00:00:00,39083.49000000,39469.12000000,38964.72000000,39412.60000000,153.72613900,6042911.80037544
2021-02-13 23:00:00,39022.99000000,39170.00000000,38964.46000000,39083.49000000,65.79385400,2572115.60585031
2021-02-13 22:00:00,39050.00000000,39143.95000000,38875.00000000,39022.99000000,70.19077900,2738573.63288681
2021-02-13 21:00:00,38942.06000000,39243.30000000,38770.89000000,39051.93000000,122.67511400,4782439.14250175
2021-02-13 20:00:00,38903.06000000,38971.44000000,38742.18000000,38942.11000000,86.99426900,3379699.48694413
2021-02-13 19:00:00,38831.03000000,39030.25000000,38770.00000000,38905.01000000,73.63595500,2865797.91846097
2021-02-13 18:00:00,38898.44000000,39016.94000000,38800.00000000,38840.80000000,76.97890800,2995393.03041184
2021-02-13 17:00:00,39116.17000000,39135.43000000,38805.28000000,38891.50000000,143.05480500,5580101.88144208
2021-02-13 16:00:00,39084.40000000,39285.73000000,38929.00000000,39108.06000000,165.89666500,6485908.60629850
2021-02-13 15:00:00,38973.43000000,39252.88000000,38926.48000000,39084.39000000,111.11863000,4346803.73784858
2021-02-13 14:00:00,39010.00000000,39033.58000000,38765.33000000,38968.73000000,112.87837800,4388721.82990993
2021-02-13 13:00:00,38930.52000000,39124.86000000,38659.27000000,39008.87000000,150.05631100,5839512.31937660
2021-02-13 12:00:00,38646.85000000,39164.77000000,38380.00000000,38930.65000000,187.55798400,7294535.86099343
2021-02-13 11:00:00,38775.91000000,38971.44000000,38430.00000000,38646.86000000,358.10538800,13857861.14365890
2021-02-13 10:00:00,39174.12000000,39201.48000000,38754.59000000,38781.86000000,184.00120100,7177688.21633523
2021-02-13 09:00:00,39297.58000000,39424.01000000,39050.01000000,39181.08000000,84.65210200,3323406.88850137
2021-02-13 08:00:00,39009.61000000,39350.84000000,38714.59000000,39297.57000000,193.32179200,7557728.76472830
2021-02-13 07:00:00,39552.54000000,39600.00000000,39000.00000000,39011.57000000,128.21668000,5034064.04137452
2021-02-13 06:00:00,39613.30000000,39635.00000000,39331.51000000,39555.81000000,47.11948300,1860372.13930428
2021-02-13 05:00:00,39636.91000000,39653.06000000,39273.92000000,39613.30000000,57.21846500,2260810.59571271
2021-02-13 04:00:00,39561.24000000,39646.07000000,39404.52000000,39636.91000000,35.53270500,1404621.58510494
2021-02-13 03:00:00,39597.49000000,39796.27000000,39459.45000000,39563.56000000,41.95820500,1661365.42573967
2021-02-13 02:00:00,39439.17000000,39670.52000000,39334.17000000,39600.37000000,31.65330500,1250864.33702985
2021-02-13 01:00:00,39297.23000000,39581.33000000,39272.98000000,39439.17000000,42.24367700,1666868.29723524
2021-02-13 00:00:00,39159.39000000,39362.01000000,39074.32000000,39296.51000000,86.24587700,3381882.02155397
2021-02-12 23:00:00,39589.55000000,39605.84000000,39049.62000000,39138.68000000,117.90746500,4634313.37816483
2021-02-12 22:00:00,39563.01000000,39624.78000000,39400.00000000,39591.53000000,75.24054300,2974735.40909380
